Year,Round,RaceName,CircuitId,DriverId,ConstructorId,Position,Q1,Q2,Q3
2023,6,Monaco Grand Prix,monaco,perez,red_bull,20,1:13.850,,
2023,7,Spanish Grand Prix,catalunya,max_verstappen,red_bull,1,1:13.615,1:12.760,1:12.272
2023,7,Spanish Grand Prix,catalunya,sainz,ferrari,2,1:13.411,1:12.790,1:12.734
2023,7,Spanish Grand Prix,catalunya,norris,mclaren,3,1:13.295,1:12.776,1:12.792
2023,7,Spanish Grand Prix,catalunya,gasly,alpine,4,1:13.471,1:13.186,1:12.816
2023,7,Spanish Grand Prix,catalunya,hamilton,mercedes,5,1:12.937,1:12.999,1:12.818
2023,7,Spanish Grand Prix,catalunya,stroll,aston_martin,6,1:13.766,1:13.082,1:12.994
2023,7,Spanish Grand Prix,catalunya,ocon,alpine,7,1:13.433,1:13.001,1:13.083
2023,7,Spanish Grand Prix,catalunya,hulkenberg,haas,8,1:13.420,1:13.283,1:13.229
2023,7,Spanish Grand Prix,catalunya,alonso,aston_martin,9,1:13.747,1:13.098,1:13.507
2023,7,Spanish Grand Prix,catalunya,piastri,mclaren,10,1:13.691,1:13.059,1:13.682
2023,7,Spanish Grand Prix,catalunya,perez,red_bull,11,1:13.874,1:13.334,
2023,7,Spanish Grand Prix,catalunya,russell,mercedes,12,1:13.326,1:13.447,
2023,7,Spanish Grand Prix,catalunya,zhou,alfa,13,1:13.677,1:13.521,
2023,7,Spanish Grand Prix,catalunya,de_vries,alphatauri,14,1:13.581,1:14.083,
2023,7,Spanish Grand Prix,catalunya,tsunoda,alphatauri,15,1:13.862,1:14.477,
2023,7,Spanish Grand Prix,catalunya,bottas,alfa,16,1:13.977,,
2023,7,Spanish Grand Prix,catalunya,kevin_magnussen,haas,17,1:14.042,,
2023,7,Spanish Grand Prix,catalunya,albon,williams,18,1:14.063,,
2023,7,Spanish Grand Prix,catalunya,leclerc,ferrari,19,1:14.079,,
2023,7,Spanish Grand Prix,catalunya,sargeant,williams,20,1:14.699,,
2023,8,Canadian Grand Prix,villeneuve,max_verstappen,red_bull,1,1:20.851,1:19.092,1:25.858
2023,8,Canadian Grand Prix,villeneuve,hulkenberg,haas,2,1:22.730,1:20.305,1:27.102
2023,8,Canadian Grand Prix,villeneuve,alonso,aston_martin,3,1:21.481,1:19.776,1:27.286
2023,8,Canadian Grand Prix,villeneuve,hamilton,mercedes,4,1:21.554,1:20.426,1:27.627
2023,8,Canadian Grand Prix,villeneuve,russell,mercedes,5,1:21.798,1:20.098,1:27.893
2023,8,Canadian Grand Prix,villeneuve,ocon,alpine,6,1:22.114,1:20.406,1:27.945
2023,8,Canadian Grand Prix,villeneuve,norris,mclaren,7,1:21.998,1:19.347,1:28.046
2023,8,Canadian Grand Prix,villeneuve,sainz,ferrari,8,1:22.248,1:19.856,1:29.294
2023,8,Canadian Grand Prix,villeneuve,piastri,mclaren,9,1:22.190,1:19.659,1:31.349
2023,8,Canadian Grand Prix,villeneuve,albon,williams,10,1:21.938,1:18.725,
2023,8,Canadian Grand Prix,villeneuve,leclerc,ferrari,11,1:21.843,1:20.615,
2023,8,Canadian Grand Prix,villeneuve,perez,red_bull,12,1:22.151,1:20.959,
2023,8,Canadian Grand Prix,villeneuve,stroll,aston_martin,13,1:22.677,1:21.484,
2023,8,Canadian Grand Prix,villeneuve,kevin_magnussen,haas,14,1:22.351,1:21.678,
2023,8,Canadian Grand Prix,villeneuve,bottas,alfa,15,1:22.332,1:21.821,
2023,8,Canadian Grand Prix,villeneuve,tsunoda,alphatauri,16,1:22.746,,
2023,8,Canadian Grand Prix,villeneuve,gasly,alpine,17,1:22.886,,
2023,8,Canadian Grand Prix,villeneuve,de_vries,alphatauri,18,1:23.137,,
2023,8,Canadian Grand Prix,villeneuve,sargeant,williams,19,1:23.337,,
2023,8,Canadian Grand Prix,villeneuve,zhou,alfa,20,1:23.342,,
2023,9,Austrian Grand Prix,red_bull_ring,max_verstappen,red_bull,1,1:05.116,1:04.951,1:04.391
2023,9,Austrian Grand Prix,red_bull_ring,leclerc,ferrari,2,1:05.577,1:05.087,1:04.439
2023,9,Austrian Grand Prix,red_bull_ring,sainz,ferrari,3,1:05.339,1:04.975,1:04.581
2023,9,Austrian Grand Prix,red_bull_ring,norris,mclaren,4,1:05.617,1:05.038,1:04.658
2023,9,Austrian Grand Prix,red_bull_ring,hamilton,mercedes,5,1:05.673,1:05.188,1:04.819
2023,9,Austrian Grand Prix,red_bull_ring,stroll,aston_martin,6,1:05.710,1:05.121,1:04.893
2023,9,Austrian Grand Prix,red_bull_ring,alonso,aston_martin,7,1:05.655,1:05.181,1:04.911
2023,9,Austrian Grand Prix,red_bull_ring,hulkenberg,haas,8,1:05.740,1:05.362,1:05.090
2023,9,Austrian Grand Prix,red_bull_ring,gasly,alpine,9,1:05.515,1:05.308,1:05.170
2023,9,Austrian Grand Prix,red_bull_ring,albon,williams,10,1:05.673,1:05.387,1:05.823
2023,9,Austrian Grand Prix,red_bull_ring,russell,mercedes,11,1:05.686,1:05.428,
2023,9,Austrian Grand Prix,red_bull_ring,ocon,alpine,12,1:05.729,1:05.453,
2023,9,Austrian Grand Prix,red_bull_ring,piastri,mclaren,13,1:05.683,1:05.605,
2023,9,Austrian Grand Prix,red_bull_ring,bottas,alfa,14,1:05.763,1:05.680,
2023,9,Austrian Grand Prix,red_bull_ring,perez,red_bull,15,1:05.177,2:06.688,
2023,9,Austrian Grand Prix,red_bull_ring,tsunoda,alphatauri,16,1:05.784,,
2023,9,Austrian Grand Prix,red_bull_ring,zhou,alfa,17,1:05.818,,
2023,9,Austrian Grand Prix,red_bull_ring,sargeant,williams,18,1:05.948,,
2023,9,Austrian Grand Prix,red_bull_ring,kevin_magnussen,haas,19,1:05.971,,
2023,9,Austrian Grand Prix,red_bull_ring,de_vries,alphatauri,20,1:05.974,,
2023,10,British Grand Prix,silverstone,max_verstappen,red_bull,1,1:29.428,1:27.702,1:26.720
2023,10,British Grand Prix,silverstone,norris,mclaren,2,1:28.917,1:28.042,1:26.961
2023,10,British Grand Prix,silverstone,piastri,mclaren,3,1:29.874,1:27.845,1:27.092
2023,10,British Grand Prix,silverstone,leclerc,ferrari,4,1:29.143,1:28.361,1:27.136
2023,10,British Grand Prix,silverstone,sainz,ferrari,5,1:29.865,1:28.265,1:27.148
2023,10,British Grand Prix,silverstone,russell,mercedes,6,1:29.412,1:28.782,1:27.155
2023,10,British Grand Prix,silverstone,hamilton,mercedes,7,1:29.415,1:28.545,1:27.211
2023,10,British Grand Prix,silverstone,albon,williams,8,1:29.466,1:28.067,1:27.530
2023,10,British Grand Prix,silverstone,alonso,aston_martin,9,1:29.949,1:28.368,1:27.659
2023,10,British Grand Prix,silverstone,gasly,alpine,10,1:29.533,1:28.751,1:27.689
2023,10,British Grand Prix,silverstone,hulkenberg,haas,11,1:29.603,1:28.896,
2023,10,British Grand Prix,silverstone,stroll,aston_martin,12,1:29.448,1:28.935,
2023,10,British Grand Prix,silverstone,ocon,alpine,13,1:29.700,1:28.956,
2023,10,British Grand Prix,silverstone,sargeant,williams,14,1:29.873,1:29.031,
2023,10,British Grand Prix,silverstone,bottas,alfa,15,1:29.798,,
2023,10,British Grand Prix,silverstone,perez,red_bull,16,1:29.968,,
2023,10,British Grand Prix,silverstone,tsunoda,alphatauri,17,1:30.025,,
2023,10,British Grand Prix,silverstone,zhou,alfa,18,1:30.123,,
2023,10,British Grand Prix,silverstone,de_vries,alphatauri,19,1:30.513,,
2023,10,British Grand Prix,silverstone,kevin_magnussen,haas,20,1:32.378,,
2023,11,Hungarian Grand Prix,hungaroring,hamilton,mercedes,1,1:18.577,1:17.427,1:16.609
2023,11,Hungarian Grand Prix,hungaroring,max_verstappen,red_bull,2,1:18.318,1:17.547,1:16.612
2023,11,Hungarian Grand Prix,hungaroring,norris,mclaren,3,1:18.697,1:17.328,1:16.694
2023,11,Hungarian Grand Prix,hungaroring,piastri,mclaren,4,1:18.464,1:17.571,1:16.905
2023,11,Hungarian Grand Prix,hungaroring,zhou,alfa,5,1:18.143,1:17.700,1:16.971
2023,11,Hungarian Grand Prix,hungaroring,leclerc,ferrari,6,1:18.440,1:17.580,1:16.992
2023,11,Hungarian Grand Prix,hungaroring,bottas,alfa,7,1:18.775,1:17.563,1:17.034
2023,11,Hungarian Grand Prix,hungaroring,alonso,aston_martin,8,1:18.580,1:17.701,1:17.035
2023,11,Hungarian Grand Prix,hungaroring,perez,red_bull,9,1:18.360,1:17.675,1:17.045
2023,11,Hungarian Grand Prix,hungaroring,hulkenberg,haas,10,1:18.695,1:17.652,1:17.186
2023,11,Hungarian Grand Prix,hungaroring,sainz,ferrari,11,1:18.393,1:17.703,
2023,11,Hungarian Grand Prix,hungaroring,ocon,alpine,12,1:18.854,1:17.841,
2023,11,Hungarian Grand Prix,hungaroring,ricciardo,alphatauri,13,1:18.906,1:18.002,
2023,11,Hungarian Grand Prix,hungaroring,stroll,aston_martin,14,1:18.782,1:18.144,
2023,11,Hungarian Grand Prix,hungaroring,gasly,alpine,15,1:18.743,1:18.217,
2023,11,Hungarian Grand Prix,hungaroring,albon,williams,16,1:18.917,,
2023,11,Hungarian Grand Prix,hungaroring,tsunoda,alphatauri,17,1:18.919,,
2023,11,Hungarian Grand Prix,hungaroring,russell,mercedes,18,1:19.027,,
2023,11,Hungarian Grand Prix,hungaroring,kevin_magnussen,haas,19,1:19.206,,
2023,11,Hungarian Grand Prix,hungaroring,sargeant,williams,20,1:19.248,,
2023,12,Belgian Grand Prix,spa,max_verstappen,red_bull,1,1:58.515,1:52.784,1:46.168
2023,12,Belgian Grand Prix,spa,leclerc,ferrari,2,1:58.300,1:52.017,1:46.988
2023,12,Belgian Grand Prix,spa,perez,red_bull,3,1:58.899,1:52.353,1:47.045
2023,12,Belgian Grand Prix,spa,hamilton,mercedes,4,1:58.563,1:52.345,1:47.087
2023,12,Belgian Grand Prix,spa,sainz,ferrari,5,1:58.688,1:51.711,1:47.152
2023,12,Belgian Grand Prix,spa,piastri,mclaren,6,1:58.872,1:51.534,1:47.365
2023,12,Belgian Grand Prix,spa,norris,mclaren,7,1:59.981,1:52.252,1:47.669
2023,12,Belgian Grand Prix,spa,russell,mercedes,8,1:59.035,1:52.605,1:47.805
2023,12,Belgian Grand Prix,spa,alonso,aston_martin,9,1:58.834,1:52.751,1:47.843
2023,12,Belgian Grand Prix,spa,stroll,aston_martin,10,1:59.663,1:52.193,1:48.841
2023,12,Belgian Grand Prix,spa,tsunoda,alphatauri,11,1:59.044,1:53.148,
2023,12,Belgian Grand Prix,spa,gasly,alpine,12,1:59.511,1:53.671,
2023,12,Belgian Grand Prix,spa,kevin_magnussen,haas,13,2:00.020,1:54.160,
2023,12,Belgian Grand Prix,spa,bottas,alfa,14,1:59.484,1:54.694,
2023,12,Belgian Grand Prix,spa,ocon,alpine,15,1:59.634,1:56.372,
2023,12,Belgian Grand Prix,spa,albon,williams,16,2:00.314,,
2023,12,Belgian Grand Prix,spa,zhou,alfa,17,2:00.832,,
2023,12,Belgian Grand Prix,spa,sargeant,williams,18,2:01.535,,
2023,12,Belgian Grand Prix,spa,ricciardo,alphatauri,19,2:02.159,,
2023,12,Belgian Grand Prix,spa,hulkenberg,haas,20,2:03.166,,
2023,13,Dutch Grand Prix,zandvoort,max_verstappen,red_bull,1,1:20.965,1:18.856,1:10.567
2023,13,Dutch Grand Prix,zandvoort,norris,mclaren,2,1:21.276,1:19.769,1:11.104
2023,13,Dutch Grand Prix,zandvoort,russell,mercedes,3,1:21.345,1:19.620,1:11.294
2023,13,Dutch Grand Prix,zandvoort,albon,williams,4,1:20.939,1:19.399,1:11.419
2023,13,Dutch Grand Prix,zandvoort,alonso,aston_martin,5,1:21.840,1:19.429,1:11.506
2023,13,Dutch Grand Prix,zandvoort,sainz,ferrari,6,1:21.321,1:19.929,1:11.754
2023,13,Dutch Grand Prix,zandvoort,perez,red_bull,7,1:21.972,1:19.856,1:11.880
2023,13,Dutch Grand Prix,zandvoort,piastri,mclaren,8,1:21.231,1:19.392,1:11.938
2023,13,Dutch Grand Prix,zandvoort,leclerc,ferrari,9,1:22.019,1:19.600,1:12.665
2023,13,Dutch Grand Prix,zandvoort,sargeant,williams,10,1:22.036,1:20.067,1:16.748
2023,13,Dutch Grand Prix,zandvoort,stroll,aston_martin,11,1:21.570,1:20.121,
2023,13,Dutch Grand Prix,zandvoort,gasly,alpine,12,1:21.735,1:20.128,
2023,13,Dutch Grand Prix,zandvoort,hamilton,mercedes,13,1:21.919,1:20.151,
2023,13,Dutch Grand Prix,zandvoort,tsunoda,alphatauri,14,1:21.781,1:20.230,
2023,13,Dutch Grand Prix,zandvoort,hulkenberg,haas,15,1:21.891,1:20.250,
2023,13,Dutch Grand Prix,zandvoort,zhou,alfa,16,1:22.067,,
2023,13,Dutch Grand Prix,zandvoort,ocon,alpine,17,1:22.110,,
2023,13,Dutch Grand Prix,zandvoort,kevin_magnussen,haas,18,1:22.192,,
2023,13,Dutch Grand Prix,zandvoort,bottas,alfa,19,1:22.260,,
2023,13,Dutch Grand Prix,zandvoort,lawson,alphatauri,20,1:23.420,,
2023,14,Italian Grand Prix,monza,sainz,ferrari,1,1:21.965,1:20.991,1:20.294
2023,14,Italian Grand Prix,monza,max_verstappen,red_bull,2,1:21.573,1:20.937,1:20.307
2023,14,Italian Grand Prix,monza,leclerc,ferrari,3,1:21.788,1:20.977,1:20.361
2023,14,Italian Grand Prix,monza,russell,mercedes,4,1:22.148,1:21.382,1:20.671
2023,14,Italian Grand Prix,monza,perez,red_bull,5,1:21.911,1:21.240,1:20.688
2023,14,Italian Grand Prix,monza,albon,williams,6,1:21.661,1:21.272,1:20.760
2023,14,Italian Grand Prix,monza,piastri,mclaren,7,1:22.106,1:21.527,1:20.785
2023,14,Italian Grand Prix,monza,hamilton,mercedes,8,1:21.977,1:21.369,1:20.820
2023,14,Italian Grand Prix,monza,norris,mclaren,9,1:21.995,1:21.581,1:20.979
2023,14,Italian Grand Prix,monza,alonso,aston_martin,10,1:22.043,1:21.543,1:21.417
2023,14,Italian Grand Prix,monza,tsunoda,alphatauri,11,1:21.852,1:21.594,
2023,14,Italian Grand Prix,monza,lawson,alphatauri,12,1:22.112,1:21.758,
2023,14,Italian Grand Prix,monza,hulkenberg,haas,13,1:22.343,1:21.776,
2023,14,Italian Grand Prix,monza,bottas,alfa,14,1:22.249,1:21.940,
2023,14,Italian Grand Prix,monza,sargeant,williams,15,1:21.930,1:21.944,
2023,14,Italian Grand Prix,monza,zhou,alfa,16,1:22.390,,
2023,14,Italian Grand Prix,monza,gasly,alpine,17,1:22.545,,
2023,14,Italian Grand Prix,monza,ocon,alpine,18,1:22.548,,
2023,14,Italian Grand Prix,monza,kevin_magnussen,haas,19,1:22.592,,
2023,14,Italian Grand Prix,monza,stroll,aston_martin,20,1:22.860,,
2023,15,Singapore Grand Prix,marina_bay,sainz,ferrari,1,1:32.339,1:31.439,1:30.984
2023,15,Singapore Grand Prix,marina_bay,russell,mercedes,2,1:32.331,1:31.743,1:31.056
2023,15,Singapore Grand Prix,marina_bay,leclerc,ferrari,3,1:32.406,1:32.012,1:31.063
2023,15,Singapore Grand Prix,marina_bay,norris,mclaren,4,1:32.483,1:31.951,1:31.270
2023,15,Singapore Grand Prix,marina_bay,hamilton,mercedes,5,1:32.651,1:32.019,1:31.485
2023,15,Singapore Grand Prix,marina_bay,kevin_magnussen,haas,6,1:32.242,1:31.892,1:31.575
2023,15,Singapore Grand Prix,marina_bay,alonso,aston_martin,7,1:32.584,1:31.835,1:31.615
2023,15,Singapore Grand Prix,marina_bay,ocon,alpine,8,1:32.369,1:32.089,1:31.673
2023,15,Singapore Grand Prix,marina_bay,hulkenberg,haas,9,1:32.100,1:31.994,1:31.808
2023,15,Singapore Grand Prix,marina_bay,lawson,alphatauri,10,1:32.215,1:32.166,1:32.268
2023,15,Singapore Grand Prix,marina_bay,max_verstappen,red_bull,11,1:32.398,1:32.173,
2023,15,Singapore Grand Prix,marina_bay,gasly,alpine,12,1:32.452,1:32.274,
2023,15,Singapore Grand Prix,marina_bay,perez,red_bull,13,1:32.099,1:32.310,
2023,15,Singapore Grand Prix,marina_bay,albon,williams,14,1:32.668,1:33.719,
2023,15,Singapore Grand Prix,marina_bay,tsunoda,alphatauri,15,1:31.991,,
2023,15,Singapore Grand Prix,marina_bay,bottas,alfa,16,1:32.809,,
2023,15,Singapore Grand Prix,marina_bay,piastri,mclaren,17,1:32.902,,
2023,15,Singapore Grand Prix,marina_bay,sargeant,williams,18,1:33.252,,
2023,15,Singapore Grand Prix,marina_bay,zhou,alfa,19,1:33.258,,
2023,15,Singapore Grand Prix,marina_bay,stroll,aston_martin,20,1:33.397,,
2023,16,Japanese Grand Prix,suzuka,max_verstappen,red_bull,1,1:29.878,1:29.964,1:28.877
2023,16,Japanese Grand Prix,suzuka,piastri,mclaren,2,1:30.439,1:30.122,1:29.458
2023,16,Japanese Grand Prix,suzuka,norris,mclaren,3,1:30.063,1:30.296,1:29.493
2023,16,Japanese Grand Prix,suzuka,leclerc,ferrari,4,1:30.393,1:29.940,1:29.542
2023,16,Japanese Grand Prix,suzuka,perez,red_bull,5,1:30.652,1:29.965,1:29.650
2023,16,Japanese Grand Prix,suzuka,sainz,ferrari,6,1:30.651,1:30.067,1:29.850
